a,b
1,0.99998116
1,0.9999951
1,0.99996054
0.980440342,0.9994678
0.866563709,0.83966774
0.940870561,0.99949205
1,0.99999905
1,0.9999988
0.94766765,0.99469674
0.96744408,0.9911175
1,0.99983644
1,0.99999714
0.872536541,0.99453074
0.933869994,0.9998884
0.94018773,0.9867193
0.918183637,0.95257586
1,0.9999995
1,0.9999962
1,0.99999607
1,0.99994814
0.899800016,0.993385
0.906006993,0.8493741
0.989701128,0.9944764
0.947834036,0.9997186
0.982939448,0.99902725
0.908575944,0.984237
1,0.9999889
0.920203134,0.99737465
0.957201867,0.9992976
0.976730878,0.9989079
0.96634904,0.9983607
0.910113836,0.9971451
0.946758224,0.9777043
1,0.99914324
0.986796489,0.9998981
0.91543679,0.9468208
0.905340588,0.9913795
1,0.9999845
1,0.9999777
0.994320403,0.99995685
1,0.999997
1,0.9999951
1,0.99999917
1,0.9999987
0.940133473,0.994816
0.961166555,0.9973373
0.964346332,0.999718
1,0.9999963
0.958888638,0.9997087
0.881545915,0.96381754
0.965013756,0.9995222
0.970401872,0.99943954
0.945102678,0.97969776
1,0.9999399
1,0.9999974
1,0.9999931
0.000106424,0.00186422
0.932566702,0.997468
0.872504334,0.05342691
0.892596935,0.9081467
1,0.9999844
1,0.99999857
1,0.99989855
0.961260276,0.9937224
0.958729098,0.91613114
0.972003773,0.99928826
1,0.99995565
0.94878095,0.9963922
0.951879949,0.9991716
0.971676495,0.9927723
0.958855189,0.9998752
0.960128122,0.9997613
1,0.9999635
1,0.99991727
0.968019922,0.99973816
0.943114393,0.9931298
0.95064447,0.98952824
1,0.99999917
0.898923229,0.99958235
1,0.9998524
0.966785655,0.9990349
1,0.9999471
0.961902695,0.99837637
1,0.99998546
0.987372744,0.99979216
0.870650603,0.98970467
1,0.99999964
0.929878759,0.9966959
0.955698935,0.9999107
0.976573653,0.999302
0.928967839,0.9983815
0.899581337,0.9794097
0.977201167,0.9999254
1,0.9962458
1,0.9999987
0.954482585,0.99594396
0.925279925,0.9941953
0.928354129,0.99546164
0.955622784,0.9998099
0.969865778,0.99925715
1,0.9999927
0.956392945,0.9998683
0.934285565,0.9244435
0.924814707,0.98659503
1,0.9999852
0.904800548,0.9960368
1,0.9999902
1,0.9999831
1,0.99999416
0.965544649,0.9971149
0.923821311,0.97541434
0.962863118,0.9994363
0.965896287,0.99894184
1,0.9999671
0.94681778,0.99654406
0.927714361,0.9945287
1,0.99988854
0.960714634,0.9997373
0.966447801,0.9990528
1,0.999928
1,0.9997645
1,0.99999905
0.976392344,0.99993837
1,0.9999964
0.889340087,0.9962447
1,0.9999933
1,0.99999833
0.936997443,0.9883571
0.943410854,0.99935335
1,0.99999666
0.950998671,0.9997284
0.96485229,0.9986027
0.975552541,0.9997162
0.945067943,0.9999058
0.84034653,0.98443234
1,0.99993
0.936339459,0.9997316
0.945842644,0.9825258
1,0.9999901
0.829770607,0.98492754
1,0.9998011
1,0.99997663
0.757098308,0.5826247
0.921477996,0.9995807
0.956540405,0.99920493
0.91968112,0.9962006
0.970553332,0.9811638
0.941859851,0.9943409
1,0.99988437
0.925732594,0.9995066
0.945230229,0.9997974
0.929286075,0.9729513
0.865983291,0.9971129
1,0.99999404
0.935894798,0.66188985
0.923876032,0.99820364
0.949000958,0.9941963
1,0.999995
1,0.999985
0.991862619,0.9996854
1,0.99998045
0.956274497,0.99973387
0.949230031,0.99934584
0.98404315,0.999826
0.942044541,0.999154
1,0.99995315
0.919812444,0.9532519
0.931403449,0.9954269
0.002292498,0.005720697
0.966369959,0.9956078
1,0.9999945
1,0.9999981
1,0.9999726
0.93727994,0.98331165
0.931122215,0.9910755
0.925071768,0.9995553
1,0.9997515
0.965013689,0.9999174
1,0.9999527
0.936520982,0.98230594
1,0.9999945
0.930813156,0.99615026
0.882429822,0.998256
1,0.99991405
0.95470153,0.9994029
0.975607073,0.995641
1,0.9999856
0.925921025,0.995297
1,0.9999647
1,0.9999927
0.911289859,0.99785787
0.831856758,0.78272474
1,0.99999774
1,0.9997973
0.959009862,0.98837215
0.985573714,0.9999497
1,0.99975663
1,0.99999917
0.895084112,0.9869697
1,0.99988854
0.950164588,0.99824035
0.99280514,0.9928833
1,0.9999988
1,0.9999429
0.951203624,0.9643936
0.935900919,0.99904495
0.976099346,0.9935138
0.941655431,0.9984793
0.972602836,0.9983852
1,0.9999999
0.883967257,0.9860406
0.966900487,0.9989894
0.954162131,0.99842393
1,0.9999994
0.933974647,0.9370109
0.964688075,0.99595886
0.923251214,0.9912965
0.966722228,0.9947454
0.881914637,0.9620408
0.942780694,0.9150844
0.948872496,0.9999502
0.956821315,0.9994398
0.979877217,0.9996686
0.963017177,0.999821
0.960501535,0.9996613
1,0.9998597
0.954601015,0.99963534
0.942858954,0.9747711
0.939865328,0.99995697
0.919418644,0.97782886
1,0.99999917
1,0.9996903
1,0.99990785
0.920490308,0.8948043
0.920632355,0.9984471
0.912955046,0.7226913
0.960473383,0.98247033
0.949363255,0.99926
0.899930654,0.72230583
0.963903524,0.99928975
1,0.9999919
1,0.9999994
0.892040677,0.9910521
1,0.99999774
0.944844997,0.9998149
0.934461781,0.997979
1,0.9999231
0.937549212,0.9845798
0.87447788,0.99620515
1,0.99991536
1,0.9999989
0.892674502,0.96636105
1,0.9999981
0.890182433,0.97677
0.915346278,0.9382692
0.963554782,0.9988794
0.977655063,0.994009
0.931069384,0.99618995
1,0.99996173
1,0.99999285
0.911977513,0.99858737
1,0.9999975
0.906365389,0.9925276
0.955841649,0.9861514
0.853049019,0.968019
0.961835892,0.99958855
0.985448239,0.9999336
1,0.99999404
1,0.9999925
0.952194939,0.9996613
0.964133917,0.9989397
0.912875664,0.998664
0.901596335,0.9829951
1,0.99994624
1,0.999959
0.930505653,0.99344724
1,0.9999945
1,0.9999975
0.925187104,0.9965904
0.97255139,0.9851129
1,0.9999763
0.899457346,0.6218969
0.867011526,0.98073316
0.950209705,0.99951124
0.959252683,0.99975365
0.954635629,0.99780077
0.839913309,0.900715
0.96558207,0.99805355
0.976854845,0.9997062
1,0.9999987
0.900844717,0.9688941
0.971654591,0.996338
0.961581353,0.9853506
0.938630472,0.9803539
1,0.9999641
0.915812804,0.95811725
1,0.99999774
1,0.99999774
1,0.9999957
0.928136115,0.99766916
1,0.9999924
0.970541937,0.99980515
0.904506865,0.9706655
1,0.99999833
1,0.99991095
0.964347919,0.9995888
1,0.9999987
0.972627151,0.99935895
0.951989877,0.9913292
0.962949734,0.9999323
1,0.99994564
0.95458267,0.99657226
0.86614229,0.95235634
0.001717096,0.000510712
1,0.9999316
0.791415217,0.9660758
0.919198219,0.99917173
1,0.9999819
0.950291361,0.99919945
0.97107999,0.9965268
0.969824733,0.9919824
0.962090219,0.9978465
0.965171187,0.9973816
0.945884235,0.97298753
1,0.99996936
1,0.99999785
0.937110453,0.9993604
1,0.9999716
0.967815937,0.99824345
0.950608377,0.99940383
0.948702487,0.9997408
0.883799429,0.686784
0.961956623,0.9999862
0.900120939,0.9975036
0.952406046,0.99429387
0.961058627,0.9995309
1,0.99976784
1,0.99997306
0.956377769,0.989456
0.951401944,0.99926573
0.92027712,0.98951787
0.965607796,0.99977285
0.979949678,0.99227726
0.949925425,0.99800664
0.971344356,0.9990711
1,0.9999386
0.942000588,0.99940217
0.960563506,0.9960247
0.937130636,0.9970067
0.94672243,0.98565775
0.94234638,0.9936139
1,0.9999466
0.80494604,0.27450696
0.857496482,0.8263461
1,0.99998677
0.910958664,0.9995639
0.00407801,0.000363576
0.849321221,0.4851768
0.921893825,0.99926335
0.963442057,0.9950265
0.971792123,0.9998616
1,0.99999905
0.973172316,0.99977857
1,0.99995446
0.965707141,0.9999007
0.950857138,0.9995943
1,0.99974626
0.991624373,0.9999502
1,0.99953425
0.958429502,0.9939983
0.910740662,0.98139775
0.975968586,0.9999465
0.00629009,0.001788774
0.967256259,0.99086434
0.989585323,0.99934703
0.95003506,0.998733
0.932790783,0.9752436
0.982585076,0.99729913
0.885875212,0.94232255
1,0.99999774
0.951733438,0.9991304
0.863855423,0.8887125
0.895036849,0.98978806
0.883381457,0.99434316
0.978156318,0.99990034
0.980559667,0.9999043
1,0.99997175
0.850430599,0.053482257
1,0.99999714
0.917407603,0.99831843
0.942830959,0.9968815
1,0.9999629
1,0.9998872
0.952524407,0.99931276
0.961788804,0.9996785
1,0.999995
0.934009364,0.9848202
1,0.9999449
0.899820411,0.99850285
0.957528652,0.999701
1,0.9999757
0.952986674,0.99890816
0.933167999,0.8501479
0.911707762,0.9894377
0.907504558,0.99676895
0.876176059,0.46055892
0.953213902,0.99505734
0.900759728,0.99878186
0.871396004,0.82844573
1,0.9999324
1,0.999923
1,0.99996567
0.923945354,0.7919045
0.904134984,0.9743482
0.966632796,0.99995494
1,0.99999976
0.96067184,0.99968123
1,0.9999188
0.948061806,0.99985754
1,0.9999751
0.990719926,0.9996164
1,0.9999974
1,0.99999774
0.968351366,0.998708
0.905530296,0.9712847
0.923435261,0.9929516
0.937122944,0.99634343
0.942114468,0.99881136
0.942211524,0.99857366
0.95126787,0.99663574
0.926189502,0.9819759
1,0.9999937
0.967856021,0.9981421
0.905396975,0.9639599
0.934430396,0.98153484
0.952512381,0.9959686
0.960839184,0.9985177
0.975742823,0.9999145
0.952045135,0.9997855
0.938545275,0.97721773
1,0.9999974
0.97200753,0.9994912
1,0.99996495
0.969624674,0.9987984
0.965722625,0.9984125
0.939732284,0.9990746
0.848735874,0.35438645
0.980794373,0.9972639
0.961129746,0.9951599
0.974318105,0.9998099
0.977756563,0.9998759
0.987676174,0.9985897
0.932431912,0.9062416
0.933490521,0.9706379
1,0.99985325
0.997667853,0.9996455
0.886677846,0.8809301
1,0.99999964
1,0.9999877
0.975818328,0.9997806
0.94398667,0.9973078
1,0.99994063
1,0.9999995
0.974385619,0.9997992
1,0.99998975
0.931459052,0.99956185
1,0.9999958
0.987008031,0.9995333
0.982143819,0.99994767
0.967745108,0.9934002
0.917048438,0.99818283
0.863923162,0.17731097
0.923185591,0.31382906
1,0.9999962
1,0.9999565
0.937420388,0.9992513
0.889216578,0.9495325
0.873419168,0.41522965
1,0.9999987
0.953192845,0.9995771
0.982174909,0.9997756
0.980370026,0.99904317
0.923711372,0.9453722
0.947145836,0.99989116
0.961302308,0.9998129
0.004157771,2.30E-05
1,0.9999913
0.921057532,0.9919911
0.936821878,0.97634447
0.925414587,0.9967931
0.986677657,0.9999393
0.975415344,0.9985428
0.874061711,0.99206936
0.946061464,0.99926585
1,0.9999982
0.956863761,0.9994918
1,0.9999951
0.907526471,0.9902958
0.968772794,0.99964726
0.946536149,0.9747148
0.964427071,0.9998223
0.950953671,0.9999256
0.91502574,0.9961429
1,0.9999999
0.901794719,0.95961577
1,0.9999912
0.917476614,0.9302839
0.951613797,0.99805754
0.001847131,0.007668063
1,0.9999008
0.950429813,0.9989556
0.933923777,0.9952614
0.95047234,0.9993181
1,0.999962
1,0.9999931
0.918296964,0.9475391
1,0.99955326
1,0.9999784
1,0.99999905
1,0.9999964
0.919478609,0.97074294
0.0025146,0.003481301
0.917921841,0.98607755
1,0.99999964
0.943568482,0.9969007
0.996743207,0.9999646
0.936734273,0.99481744
0.986693654,0.99976534
0.940145112,0.9997323
0.9092831,0.9395292
1,0.9999821
1,0.99999404
0.924014718,0.9969626
0.912073491,0.96970403
0.845502562,0.5974639
0.930413087,0.99980134
0.895109216,0.9564148
0.921143569,0.93976295
0.984859097,0.99939084
0.979144072,0.9995167
0.920004784,0.9969862
1,0.9999995
1,0.9999994
1,0.99999535
1,0.99999547
0.944544271,0.84027666
0.888062185,0.93372524
0.926506035,0.9922401
0.937365704,0.99843556
0.919540387,0.9903043
0.920177216,0.98102885
0.958393177,0.99860376
0.881560202,0.9512509
0.919379237,0.6887349
0.935346484,0.9934458
0.900352989,0.97775924
1,0.99997425
0.903882894,0.99960417
1,0.9999924
1,0.9999567
0.969296091,0.9994848
0.963038708,0.9942545
0.82737223,0.6787006
0.974775107,0.9992175
0.00068998,4.21E-05
0.89408891,0.9973086
0.930491744,0.9985405
0.987220405,0.99808335
0.965127686,0.9996903
0.891803947,0.9976519
1,0.99999833
0.955920546,0.99660987
1,0.99999964
0.979192548,0.9979747
0.963637439,0.997207
1,0.99999166
0.970898295,0.9989543
0.940353328,0.9981756
1,0.99999547
1,0.99999917
0.910101932,0.85036
1,0.99999416
0.966421124,0.99997795
0.949519886,0.9796475
0.945544879,0.9989691
0.000835361,0.002413758
0.928075917,0.9789131
1,0.99919945
0.961615419,0.99653685
0.939837069,0.9994561
0.939702956,0.9243159
1,0.9999603
0.849440952,0.99798167
0.932745042,0.9972683
0.934002191,0.9964851
0.940746675,0.98974425
0.917708355,0.9992028
0.860273622,0.9420597
0.965475424,0.99982005
1,0.9999143
1,0.9999974
0.956542436,0.9982924
1,0.9999969
0.963101564,0.99960583
0.983849165,0.9991283
0.947133033,0.9986104
1,0.9999722
1,0.9999969
0.938261983,0.99370265
0.979189634,0.9978801
1,0.9999926
0.951147969,0.99970216
0.978586742,0.9980228
1,0.99999785
0.939034204,0.99570185
0.895038439,0.99828917
0.971316805,0.99940205
1,0.9999918
0.884882195,0.64889747
0.928710801,0.99417514
0.885375303,0.9592573
0.971725933,0.999676
1,0.99995315
0.958118233,0.9811468
0.970917949,0.99701345
0.983079109,0.9999212
0.90125874,0.92247385
0.961899848,0.99582016
1,0.99993396
1,0.999979
0.946940344,0.9997614
0.937022343,0.99504685
0.934355281,0.97945875
0.948341277,0.99676704
1,0.9999989
0.966707163,0.99957067
0.958227701,0.9992292
1,0.9999976
0.946168891,0.986751
0.880384655,0.9784178
0.946608189,0.9962238
0.826063032,0.9950112
1,0.99998784
0.905896258,0.9785406
0.972561088,0.9999274
0.977182853,0.9993311
0.991358696,0.99943346
1,0.9999919
1,0.99999225
1,0.99998176
0.964617497,0.99815
0.956586543,0.99801046
0.817958224,0.7651357
0.948461246,0.99845636
1,0.99940944
0.923609,0.99558216
0.994751185,0.9990758
0.980501045,0.99631506
0.855596702,0.93297315
1,0.99999964
0.938739258,0.9991014
1,0.99998736
0.937490775,0.99312854
1,0.9999949
0.907674498,0.9993754
0.94916952,0.995227
0.918794929,0.99853575
0.977595059,0.99880254
1,0.99999
0.893133226,0.9997049
0.885008274,0.49425322
0.869250034,0.89150286
0.974933283,0.9878094
0.925503211,0.9708808
0.963462262,0.9994491
0.872219846,0.99519616
0.914982181,0.99589753
0.914717094,0.99338925
0.943931658,0.9963813
0.912182527,0.99892956
0.910582323,0.9709454
1,0.99998677
1,0.9999902
1,0.9999902
1,0.99919885
1,0.99999964
0.98091209,0.99774194
0.968194071,0.9965425
0.953626645,0.9944463
0.962185583,0.9973584
1,0.99999905
1,0.99998033
1,0.99989426
0.965096029,0.9995503
0.882581614,0.92832863
1,0.9999993
0.000596381,0.001892698
0.965989922,0.9986473
1,0.9999906
0.961551541,0.9962924
1,0.9999857
1,0.9999771
0.977824799,0.99933416
0.934271484,0.969884
0.923666129,0.99938333
0.970155727,0.9979845
0.817513898,0.743868
0.934461494,0.96383446
1,0.99999225
0.968721109,0.9965228
0.889410322,0.9290132
0.963430806,0.9966408
0.932587919,0.9991392
0.934375133,0.9965071
0.947720721,0.9971921
0.951987869,0.90817875
0.999921875,0.9999976
0.002483341,0.000151019
1,0.999995
0.973233211,0.9996947
1,0.99999213
0.90527444,0.5739413
1,0.9999976
0.912757584,0.99932396
0.945240343,0.991396
0.959149038,0.9995895
0.966089382,0.9995453
0.953492298,0.9999604
0.943669062,0.9415609
0.887329897,0.9752798
0.929439223,0.9998023
0.938245586,0.99742895
1,0.9999472
1,0.99995434
0.952163072,0.99868757
0.99008754,0.9998958
0.874499762,0.9879715
0.960141055,0.999954
0.939842704,0.9999832
1,0.9999944
1,0.99996614
0.984482351,0.99148303
1,0.9999728
1,0.99999976
0.959921386,0.99879646
0.935923727,0.9954919
0.940428287,0.99954104
0.968495316,0.994142
0.973090306,0.99971455
0.964426913,0.9960368
0.938870364,0.98292667
1,0.9999801
0.925578246,0.99291766
0.953292258,0.9994537
0.910896405,0.89964706
0.003633369,6.93E-05
0.904585835,0.99642676
0.967226193,0.99965906
1,0.9999987
0.95689466,0.9995857
0.000857469,1.83E-05
1,0.9999963
0.9194948,0.9943938
0.879031874,0.9798805
0.947196174,0.9991025
1,0.9999498
0.894170705,0.9996278
0.957785393,0.704491
1,0.99999714
0.983864748,0.99984777
0.925994954,0.9937075
0.939111428,0.99990296
0.992499375,0.9983364
0.976992484,0.99920505
0.885300594,0.9609446
0.897715705,0.9993894
0.882704055,0.99908996
0.884297039,0.9855796
0.983291196,0.9997116
0.949889708,0.99993324
0.833731306,0.57411987
1,0.9999993
0.945618423,0.9611867
1,0.99995875
0.969473114,0.9999403
1,0.99997735
0.921577601,0.98351765
1,0.99999857
0.944442642,0.9989073
0.973742141,0.9994653
0.963457018,0.9996979
0.922966346,0.9978338
0.958550305,0.9998523
0.938664259,0.9977591
0.915859317,0.99119735
0.979174874,0.998752
1,0.99994576
1,0.99999845
0.921914109,0.979265
0.957931154,0.9999734
1,0.99990165
0.943470835,0.9984932
1,0.9999801
0.973986205,0.99853384
1,0.9999995
0.91998466,0.9994791
0.969778461,0.9952844
0.912224843,0.91264266
0.957896045,0.9994467
1,0.99999976
0.988621193,0.9990376
0.935071021,0.9988494
1,0.9999919
0.959745401,0.9952702
0.932918366,0.9976987
0.969078641,0.9999058
0.921735491,0.9313981
1,0.9975356
0.955270598,0.99955744
0.968726086,0.9983014
0.90290344,0.7967571
0.963171043,0.9968579
0.972048101,0.9987909
1,0.99961674
0.917322962,0.9817529
1,0.9999536
0.979315566,0.99847955
1,0.9999976
1,0.9998914
1,0.99999774
1,0.9999957
0.877408645,0.965186
0.948337688,0.99128294
0.987714398,0.9988599
1,0.9999963
0.002228247,0.000251451
0.859961307,0.028747132
0.962928876,0.99830025
0.955508934,0.9960181
0.996447626,0.9978865
0.967988304,0.9835814
0.910918853,0.9989003
0.952587793,0.9679037
0.994071043,0.99850684
0.000169536,0.000350372
1,0.9999988
1,0.99999774
1,0.9999738
0.909704529,0.99770665
0.986197588,0.99519473
0.921182648,0.99811447
0.951554262,0.9998135
0.953530368,0.999012
1,0.9999995
0.958681231,0.9750542
0.001111301,0.002757896
1,0.9999957
0.0009062,0.000162224
0.00208695,0.002976544
1,0.99999535
0.95476531,0.9993892
1,0.99993324
0.91823376,0.9958883
1,0.9999856
0.954387877,0.999859
0.843029113,0.99291396
0.910145611,0.9899155
0.98307932,0.9993886
0.861983709,0.94153184
0.960367798,0.9963398
1,0.9999881
0.967973302,0.9963805
0.968978946,0.99967694
0.929526075,0.9997986
0.947697589,0.9364422
0.951063984,0.99886084
1,0.99998116
0.950179867,0.9997725
0.95128933,0.9898454
0.920263642,0.9989496
1,0.99999356
1,0.9997458
1,0.9760498
0.956960584,0.9995314
0.964247174,0.9999542
0.905522618,0.8966077
0.900767281,0.9910623
0.975480896,0.9992986
0.964922118,0.99819285
1,0.9999994
0.899344825,0.98730266
0.904111256,0.9971252
0.925984759,0.9984295
0.968217352,0.9952194
1,0.9999949
0.982755512,0.9999809
0.938232036,0.98290414
0.957604548,0.9976169
0.927619096,0.9959436
0.872426609,0.91951805
0.927562489,0.9961139
0.957674195,0.9723653
0.835518238,0.9278781
0.972810259,0.99945015
0.924492548,0.9803823
1,0.9999926
0.921735705,0.98179597
0.949820129,0.9839489
1,0.999997
0.931513813,0.9984326
0.991289244,0.99972063
0.873074625,0.9437224
0.986783239,0.99999785
0.949894574,0.9999089
0.931194738,0.99143595
0.955113852,0.99905866
0.887027463,0.99928075
0.95298304,0.9992291
0.959086498,0.99943715
1,0.9999294
0.903399945,0.8540807
0.968324571,0.9975472
0.970116171,0.9999982
0.961350719,0.9998592
0.949023283,0.9996871
0.875475941,0.97154206
0.963571171,0.99992573
0.930094099,0.98741674
0.945897761,0.997547
0.944540124,0.99898094
0.944381613,0.99419373
0.953706319,0.99881256
0.965796322,0.9990119
0.967647505,0.9999105
0.948581556,0.9999887
1,0.99998796
1,0.99999845
1,0.9999305
0.942185052,0.99971825
1,0.9997967
1,0.99999964
1,0.99999595
0.762960446,0.82686275
0.984624205,0.9997769
0.002178499,0.000254547
0.922570411,0.9965959
0.869349125,0.9987897
0.915169701,0.98210263
0.947604735,0.99914074
1,0.9999336
0.968184929,0.9991079
1,0.9999267
0.000560538,2.90E-06
0.967360821,0.9953992
0.957603654,0.99523747
0.982092737,0.9998815
1,0.99999404
0.92409492,0.98478854
0.971457521,0.99972206
0.972264051,0.99953413
0.965245017,0.9992816
1,0.99999845
8.90E-05,0.000139814
0.954893727,0.99941945
0.949111948,0.9984085
0.922006753,0.9837608
0.932202334,0.9983865
0.917001269,0.90307784
0.949680663,0.98211414
1,0.9999975
0.959468924,0.99991727
1,0.999833
0.945929236,0.9973278
0.982540131,0.9946008
0.898927955,0.9909649
0.953506948,0.999982
0.977725458,0.96829927
0.948209062,0.9972639
1,0.99998784
0.882263423,0.9776325
1,0.9999634
1,0.99999785
1,0.999987
0.970589086,0.9991774
0.963142564,0.99704677
0.975838506,0.99014294
0.970373295,0.9996555
0.913713879,0.9940304
0.978913198,0.99890876
0.918952361,0.9904158
0.96485856,0.99906033
1,0.9998995
0.001762603,0.000631824
1,0.99999774
0.848245673,0.54431504
1,0.9999987
1,0.9999777
1,0.999858
0.952985734,0.9997788
0.980074301,0.99771535
0.939818925,0.9145761
0.968922388,0.9992379
0.88584693,0.19212064
1,0.9999914
0.892881537,0.98159397
0.916088511,0.9920048
0.945709684,0.9991862
0.962691252,0.997695
0.934821711,0.9541668
0.92869677,0.99872893
0.96926183,0.9978751
0.953714015,0.99265444
0.915264991,0.9928571
0.954494419,0.99977356
1,0.9999038
0.980182132,0.9983119
0.977177412,0.99890494
1,0.9999969
0.914567411,0.9886615
0.914122691,0.9967206
0.864046371,0.5215426
1,0.99995434
0.938573528,0.99794763
0.949331362,0.98565316
0.925799294,0.8525315
0.968995262,0.9969278
0.919044815,0.9918521
0.974485454,0.9946325
0.964270365,0.99998415
0.921941162,0.53185225
1,0.99999726
0.921620448,0.99460983
0.939518441,0.9974953
0.965119682,0.99988675
0.932164623,0.996357
0.984223901,0.9993063
0.936654858,0.9878349
0.967549227,0.9996526
0.962004045,0.99916625
1,0.9999391
0.915403736,0.9980691
1,0.9999989
1,0.9999522
1,0.99999416
0.990036296,0.9994567
0.910648416,0.996101
0.955102368,0.9997167
1,0.9993591
0.906190293,0.9958717
0.901146654,0.38486436
1,0.9999964
0.963075485,0.9977921
1,0.9999927
1,0.99988306
0.004403342,6.51E-05
0.908524166,0.99803716
0.951269704,0.9988206
0.955172888,0.99935335
1,0.99988675
0.983337304,0.99685836
0.943469362,0.9987373
0.839752392,0.9943222
0.95177714,0.99692804
0.967464284,0.9819344
0.959317691,0.9993808
0.937715476,0.9997923
1,0.99999654
0.917276519,0.9996111
0.934142612,0.9977697
0.985995259,0.99973184
1,0.9999957
1,0.9991098
0.987736502,0.99887747
0.946237795,0.99596477
0.970355014,0.9904371
1,0.99995565
0.816177064,0.8958825
0.957353799,0.9998512
0.960347555,0.98577243
0.945036418,0.99940455
0.922821153,0.9991078
0.974318686,0.9998946
1,0.9999988
0.943331759,0.9907865
1,0.99999774
0.959021659,0.98968726
0.894258784,0.9923402
0.947351018,0.9992772
0.909196203,0.94833434
0.967913418,0.9942378
1,0.9999999
0.973525916,0.9999727
0.953405567,0.9991543
0.987368837,0.9999453
1,0.99999106
1,0.99998164
0.971136029,0.99965596
0.924183077,0.996128
0.967727539,0.9981881
0.992570251,0.9998541
0.882008196,0.997917
0.967764239,0.99877304
0.982922142,0.9882023
0.000376507,0.000418199
0.771346096,0.8684877
0.951789532,0.99991035
0.976202411,0.9998542
0.964512259,0.9999027
0.966464514,0.99829894
1,0.99998784
0.963128049,0.99733657
0.963779341,0.9989825
0.972183127,0.9976561
1,0.99995494
1,0.99999917
0.971713118,0.99960595
0.936131576,0.99654526
4.63E-05,0.001210237
0.957609083,0.99981683
0.875982487,0.855613
1,0.999493
0.915989472,0.9986261
1,0.99996614
1,0.9999304
0.980966876,0.9992816
0.954582488,0.9996699
0.894323059,0.9949013
1,0.99992037
1,0.99997973
0.948214358,0.994001
0.964644406,0.998285
0.936301406,0.9992755
1,0.99999785
0.947895564,0.9987746
0.958195052,0.8548092
1,0.99999964
1,0.9999962
0.943957917,0.9968556
0.925133487,0.9974262
1,0.9999995
1,0.99949646
0.969890903,0.99748814
1,0.9999492
0.862484118,0.95682454
0.935936205,0.715245
1,0.99999154
0.923690785,0.99486005
0.971568017,0.99371237
1,0.999997
0.949287759,0.995295
0.966956883,0.96725845
1,0.99999297
0.950676528,0.99678767
1,0.9999949
0.937558695,0.9980173
0.950432116,0.9909924
0.969794527,0.99969697
0.981275284,0.9987068
0.956892384,0.9969072
1,0.99999225
0.890940911,0.9997485
1,0.9999833
1,0.9999716
1,0.99998105
0.903253989,0.99794704
0.967460144,0.9998666
0.985323567,0.99997187
0.913361495,0.9961797
0.961229081,0.99947804
0.964418162,0.9954976
0.971142413,0.9997106
1,0.99999
0.947983185,0.90572405
0.969053666,0.99902844
1,0.9999956
1,0.9998547
1,0.999997
0.959497016,0.9985267
1,0.9999869
0.9091998,0.99966085
0.904661296,0.80022186
0.96505337,0.99515235
0.952715032,0.9995952
0.925686157,0.9914812
1,0.9999963
0.931649752,0.99805766
1,0.9999491
0.957520909,0.9982008
0.903383455,0.9596079
0.915853434,0.9981127
0.90172287,0.99337304
0.893429818,0.73919785
0.982006791,0.9998405
0.862030513,0.9945426
0.954681751,0.99685585
0.947487444,0.9950606
0.930958442,0.9994106
0.9252067,0.99950695
0.919900401,0.998543
0.898275247,0.879113
0.981815193,0.99992466
0.945368119,0.9989503
0.943188141,0.99978024
0.94053373,0.5778955
0.96438337,0.9753542
0.983920572,0.9981534
0.925689811,0.9672733
0.975950727,0.99981755
1,0.99999845
0.866576687,0.15025862
0.902100204,0.9234904
0.96133318,0.9999912
0.968895702,0.99981374
0.977798458,0.99967813
1,0.9999918
0.957302974,0.99993503
0.97206034,0.9998566
0.900977194,0.9176879
1,0.9999733
0.92264321,0.8254281
0.960734992,0.9995939
0.81352997,0.61979353
0.951588723,0.99316883
1,0.99999154
0.942063474,0.99835134
0.938923512,0.9992072
0.946223028,0.99976987
0.94837492,0.9978011
0.974690495,0.99957556
0.946933318,0.99978286
0.948333962,0.9403602
0.947467686,0.99522805
0.95727481,0.9930234
0.96280106,0.99758995
1,0.99999166
0.969981008,0.99995065
1,0.9999995
0.972995479,0.9999031
0.922064621,0.9857662
0.944658013,0.9990251
1,0.9999881
0.9653595,0.9999021
1,0.9995802
0.966426528,0.99929917
1,0.99991727
1,0.99999404
1,0.999992
0.919240045,0.7226027
0.981245652,0.9999826
1,0.9998661
0.95644038,0.99861217
0.874553446,0.98675436
0.94265449,0.988953
0.966196094,0.9990397
0.975888043,0.99961424
0.934969383,0.98808086
1,0.9999975
0.884764222,0.9450674
1,0.99999654
0.954707388,0.998432
1,0.9999906
0.944634033,0.9997353
0.868021393,0.9279459
0.920725069,0.99422
1,0.9999938
1,0.99998415
0.960187652,0.9595747
1,0.99999726
0.948687087,0.99509627
0.977824615,0.9989329
0.955888557,0.9990369
0.949146924,0.9890149
0.928011988,0.99648464
1,0.9999994
0.877267591,0.9794444
0.913094736,0.9988557
1,0.9999502
0.926349757,0.99908257
1,0.99995124
0.907299124,0.9953927
0.938402255,0.9899268
0.94694685,0.99347913
0.994178479,0.99936074
0.846344658,0.7386037
0.984174786,0.99952245
1,0.99998856
0.912332324,0.9996049
0.966139586,0.9996117
0.970659582,0.9912124
0.969767279,0.9994363
0.922337632,0.9829009
0.94509297,0.9948512
0.944913707,0.99801874
