Id,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,Y
31330,26799,1,3.54,118300,1,0,117961,304465,1,3,1,1,120619,1,1938,131868,118643,1,120618,1,1,1,2,1,1
31331,27726,1,33.63,118225,1,0,117961,139668,1,0,1,1,119096,1,16850,119238,119095,1,119093,1,1,1,10,1,1
31332,1936,1,1.77,121786,1,0,121785,156948,1,0,1,4,118322,-2.208783979,60121,142145,290919,1,118321,1,1,1,2,1,1
31333,19756,1,157.53,118300,1,0,117961,117906,1,0,1,1,118322,1,1915,119181,290919,1,118321,1,1,1,25,1,1
31334,4674,1,1.77,117962,1,1,117961,302830,1,0,1,8,128231,1,1311,117904,4673,1,128230,1,1,1,2,1,1
31335,31233,1,63.72,118386,1,0,117961,117906,1,0,1,2,118322,1,18686,128823,290919,1,118321,1,1,1,56,1,1
31336,38718,1,7.08,118080,1,0,118079,304519,1,0,1,1,117880,0.003037331,50281,117878,19721,1,117879,1,1,1,2,1,1
31337,79020,1,26.55,118327,1,0,117961,125738,1,0,1,2,118749,2.597498435,58849,118492,118453,1,118747,1,1,1,1,1,1
31338,23193,1,1.77,118300,1,0,117961,311360,1,0,1,2,120346,0,15390,118301,118424,1,120344,1,1,1,36,1,1
31339,31651,1,1.77,122974,1,0,122880,133484,1,0,1,1,117948,3.656383082,5674,118575,292795,1,117946,1,1,1,7,1,1
31340,1019,1,1.77,118343,1,0,117961,117906,1,2,1,1,118322,1.048229012,57757,142038,290919,1,118321,1,1,1,9,1,1
31341,74994,1,23.01,118343,1,0,117961,117906,1,1,1,7,118322,0.179224524,3023,122012,290919,1,118321,1,1,1,3,1,1
31342,80423,1,3.54,118316,1,0,118315,211648,1,0,1,2,118322,-3.329425989,215806,123656,290919,1,118321,1,1,1,4,1,1
31343,16190,1,1.77,118178,1,0,117887,117906,1,13,1,6,118279,1,8008,118320,290919,1,118278,1,1,1,638,1,1
31344,80519,1,1.77,118225,1,0,117961,118054,1,0,1,2,118055,-2.643644134,3869,120050,117887,1,118054,1,1,1,1,2,1
31345,43875,1,1.77,118080,1,0,118079,117913,1,0,1,1,117888,1,51382,117878,117887,1,117885,1,1,1,18,1,1
31346,73495,1,3.54,118052,1,0,117961,125047,1,0,1,1,118705,0,51345,120417,118704,1,118702,1,1,1,1,1,1
31347,20363,1,1.77,118343,1,0,117961,158101,1,2,1,1,118828,-4.235112747,17227,118979,118424,1,118826,1,1,1,8,1,
31348,40275,1,3.54,118213,1,0,118212,248953,1,0,1,1,120634,1.465622178,100835,118360,118131,1,120632,1,1,1,1,1,
31349,75951,1,3.54,118413,2,0,117961,118959,1,0,1,1,118961,-0.493155661,2270,120584,118960,1,118958,1,1,1,10,1,
31350,79272,1,1.77,118225,1,0,117961,128747,1,0,1,1,118843,1,13812,118320,118643,1,118841,1,1,1,1,1,
31351,74882,1,7.08,118041,1,0,117902,118044,1,0,1,1,118046,3.214127768,17614,118042,270488,1,118043,1,1,1,4,1,
31352,32269,1,3.54,118300,1,0,117961,309291,1,0,1,1,118914,2.322528115,3116,147589,118424,1,118912,1,1,2,12,1,
31353,23193,1,3.54,118300,2,0,117961,117906,1,2,1,1,118322,1.693137979,771,120722,290919,1,118321,1,1,1,13,1,
31354,32269,1,1.77,118343,1,0,117961,306795,1,0,1,60,120419,-0.488238733,3951,120347,249618,1,120418,1,1,1,183,1,
31355,23989,1,1.77,118300,1,0,117961,251171,1,0,1,44,118836,1,3085,125821,118424,1,118834,1,1,1,1,1,
31356,41268,2,5.31,118386,1,0,117961,117906,1,0,1,1,118322,0,8068,121668,290919,1,118321,1,2,1,2,1,
31357,25992,1,1.77,118213,1,0,118212,240983,1,1,1,1,118322,-1.616447565,154585,120551,290919,1,118321,1,1,1,3,1,
31358,75319,1,7.08,118327,1,1,117961,117906,1,20,1,3,118322,5.997538569,58916,118391,290919,1,118321,1,1,1,1,1,
31359,25811,1,1.77,118300,1,0,117961,117906,2,1,1,1,118322,4.652975263,25813,119181,290919,1,118321,1,1,1,10,1,
31360,20746,1,5.31,118085,1,0,118084,123191,1,2,1,14,123192,1.330721036,17108,117920,19721,1,123191,1,1,1,1,1,
31361,27415,1,1.77,31010,1,0,118185,310732,1,2,1,2,118570,1.288966198,27484,117920,19721,2,118568,1,1,1,2,1,
31362,25992,1,14.16,118300,1,0,117961,130134,2,3,1,2,118454,3.604606311,2781,118783,118453,1,118451,1,1,1,8,1,
31363,25273,1,3.54,118343,1,0,117961,133686,1,3,1,1,120499,1,2260,119598,118424,1,120497,1,1,1,1,1,
31364,80860,1,24.78,118026,1,0,91261,130134,1,0,1,1,128424,4.878534859,7966,129526,118453,1,128422,1,1,1,1,1,
31365,35067,1,5.31,117984,1,0,117983,120877,1,0,1,1,118570,1,51165,117878,19721,1,118568,1,1,1,2,1,
31366,78366,1,1.77,118225,1,0,117961,117906,1,0,1,31,118322,-1.05327159,7398,119924,290919,1,118321,1,1,1,11,1,
31367,18255,1,1.77,118413,1,0,117961,130730,1,2,1,2,118786,1.474428694,880,120526,290919,1,118784,1,1,1,2,1,
31368,87081,1,1.77,118052,1,1,117961,117906,1,7,1,2,118322,-1.204907342,18220,118867,290919,2,118321,1,1,1,32,1,
31369,4674,1,5.31,118225,1,0,117961,172635,1,0,1,1,117908,0.354666638,48502,118403,290919,1,117905,1,1,1,5,1,
31370,73546,1,1.77,118888,1,0,118887,122564,1,5,1,1,119139,1.926050994,4108,119136,118474,1,119137,1,1,1,1,1,
31371,73755,1,1.77,118300,1,0,117961,301534,1,0,1,2,118730,-0.405714645,17058,119488,118295,1,118728,1,1,1,16,1,
31372,75510,1,1.77,118300,1,0,117961,240983,1,0,1,3,118322,1,13871,118514,290919,1,118321,1,1,1,4,1,
31373,35497,1,8.85,118343,1,0,117961,117906,1,6,1,2,118322,3.806250976,231,6104,290919,1,118321,1,1,1,10,1,
31374,32269,1,1.77,118291,3,0,118290,267006,1,1,1,4,120346,1,2765,118301,118424,1,120344,1,1,1,7,1,
31375,75077,1,1.77,118463,1,0,118315,126160,1,0,1,5,118468,1,28475,122636,118467,1,118465,1,1,1,3,1,
31376,3852,2,3.54,118052,1,0,117961,117906,1,0,1,1,118261,1,17728,119986,290919,1,118259,1,1,1,9,1,
31377,39329,1,7.08,118386,1,0,117961,147114,1,5,1,3,118786,-0.298790871,205,118746,290919,1,118784,1,1,1,10,1,
31378,914,1,3.54,120865,1,0,120864,279443,1,0,1,1,118639,1.381838043,2890,118437,118638,1,118636,1,1,1,1,1,
31379,75833,1,1.77,118300,1,0,117961,301534,1,0,1,3,118982,0.551440068,4068,118458,118295,1,118980,1,1,1,2,1,
31380,80482,1,3.54,118300,1,0,117961,142600,1,0,1,1,118454,0.180111709,770,120722,118453,1,118451,1,1,1,113,1,
31381,80312,2,1.77,118386,1,0,117961,117906,1,0,1,1,118322,0.272351489,5511,120361,290919,1,118321,1,1,1,53,1,
31382,79308,1,1.77,117969,1,0,117961,192307,1,3,1,2,120649,-1.269227716,13764,118970,118398,1,120647,1,1,1,5,1,
31383,17307,1,1.77,118170,1,0,118169,121204,1,0,1,3,118049,0.152994051,20543,118556,117887,1,118047,1,1,1,2,1,
31384,28471,1,1.77,118316,2,0,118315,154441,1,0,1,1,118322,-0.597177742,28163,120361,290919,1,118321,1,1,1,1,1,
31385,33641,1,1.77,118007,1,0,118006,122240,1,0,1,2,117900,1,25772,117941,19721,1,117899,1,1,1,21,1,
31386,16442,1,1.77,118178,1,0,118555,119114,1,0,1,5,117948,0,51792,117945,292795,1,117946,1,1,2,2,1,
31387,39176,1,8.85,117954,1,0,5110,117897,1,0,1,1,117900,1,12986,117895,19721,1,117899,1,1,1,5,1,
31388,38391,1,1.77,118080,1,0,118079,118177,1,0,1,2,117880,1.253762773,50488,117878,19721,1,117879,1,1,1,1,1,
31389,34949,1,7.08,126975,1,0,126974,118756,1,0,1,1,118046,1,54308,118518,270488,2,118043,1,1,1,1,2,
31390,39322,1,1.77,118052,1,0,117961,117906,1,0,1,1,117908,1,4130,118881,290919,1,117905,1,1,1,124,1,
31391,37638,1,1.77,118237,1,0,118126,119820,1,0,1,11,117880,1,75342,117895,19721,1,117879,1,1,1,4,1,
31392,74398,1,1.77,117903,2,3,117902,117906,1,0,1,1,117908,2.233532711,46476,117904,290919,1,117905,1,1,1,14,2,
31393,17307,1,1.77,118300,1,0,117961,226343,1,0,1,1,118828,-0.400529814,4929,118825,118424,1,118826,1,1,1,46,1,
31394,31853,1,433.65,117930,1,0,117929,310825,1,0,1,1,119900,2.339671365,5905,118810,19793,2,119899,1,1,1,2,1,
31395,25882,1,1.77,120141,1,0,120140,128432,1,1,1,1,120954,-0.27693319,222415,120559,118453,1,120952,1,1,1,10,1,
31396,105470,1,1.77,118052,3,1,117961,118959,1,0,1,2,120774,-0.665408622,49574,118391,118960,2,120773,1,1,1,20,1,
31397,25884,1,1.77,117903,1,0,117902,148801,1,1,1,142,121374,1,1475,118450,119184,1,121372,1,1,1,1,1,
31398,15661,1,1.77,118413,1,0,117961,207709,2,0,1,1,121596,1.962057137,3692,126229,4673,1,121594,1,1,1,4,1,
31399,20665,1,3.54,118178,1,0,118555,201292,1,0,1,6,118943,-0.847623315,7683,117945,292795,1,259173,1,1,1,4,1,
31400,35791,1,1.77,117903,1,0,117902,120991,1,0,1,1,120992,-2.481906581,311696,118507,118398,1,120990,1,1,1,1,2,
31401,75900,1,1.77,117962,1,0,117961,131419,1,2,1,2,122024,6.201985944,5060,118791,119221,1,122022,1,1,1,1,1,
31402,29707,1,1.77,118052,2,0,117961,303087,1,0,1,6,118322,-0.532116776,4357,119742,290919,1,118321,1,1,1,1,1,
31403,25864,1,7.08,118225,1,0,117961,123174,1,8,1,1,119096,-0.267899447,1541,123173,119095,1,119093,1,1,1,15,1,
31404,42971,1,1.77,119091,1,0,119062,130134,1,10,1,1,117973,1.260932818,4106,122012,117887,1,179731,1,1,1,3,1,
31405,25278,1,5.31,118300,1,0,117961,311360,1,5,1,1,120346,2.262863231,15390,118301,118424,1,120344,1,1,2,2,1,
31406,80415,1,1.77,118300,1,0,117961,118054,1,6,1,15,118055,0.161978687,53265,120059,117887,1,118054,1,2,1,1,1,
31407,3852,1,3.54,118413,1,0,117961,120316,1,3,1,1,118687,-4.784280279,15982,123003,308574,1,118685,1,1,1,7,1,
31408,42092,1,1.77,118343,1,0,117961,117906,1,10,1,3,118322,1,25276,121747,290919,1,118321,1,1,1,10,1,
31409,27617,1,3.54,118413,1,0,117961,150358,1,0,1,1,118322,1.664474618,8088,118481,290919,1,118321,1,1,1,12,1,
31410,79089,1,1.77,118413,1,0,117961,118959,1,4,1,2,120774,3.37954972,2270,120584,118960,1,120773,1,1,1,1,1,
31411,75648,1,7.08,118300,1,1,117961,120474,1,0,1,1,118786,1,6191,120297,290919,1,118784,1,1,1,1,1,
31412,34923,1,1.77,118327,1,0,117961,301475,1,0,1,1,118899,0.896415449,25262,118320,118331,1,122297,1,1,3,2,1,
31413,109144,1,161.07,118446,1,0,117961,117906,1,16,1,1,118322,-0.904558192,51773,118684,290919,1,118321,1,1,1,8,1,
31414,25992,1,1.77,117962,1,0,117961,117906,3,0,1,1,118322,1.115965197,19760,118352,290919,1,118321,1,1,1,38,1,
31415,4674,1,3.54,118446,1,0,117961,117906,1,0,1,4,118786,1,8697,119064,290919,1,118784,1,1,1,1,1,
31416,45789,1,1.77,117962,1,0,117961,117906,1,2,1,24,118322,-0.358140869,25,122224,290919,1,118321,1,1,1,12,1,
31417,34432,1,5.31,118052,1,0,117961,117906,1,0,1,2,117908,-3.894488285,69225,118821,290919,1,117905,1,1,1,2,1,
31418,39882,1,1.77,118026,1,0,91261,124402,1,0,1,1,118786,-3.122549482,71401,118202,290919,1,118784,1,1,1,38,1,
31419,28342,1,1.77,118343,1,0,117961,117906,1,1,1,1,117908,2.103118125,7434,118514,290919,1,117905,1,1,1,143,1,
31420,79362,1,1.77,118343,1,0,117961,118362,1,0,2,1,124436,0.232548996,70264,118437,118363,1,124435,1,1,1,14,1,
31421,60107,1,1.77,118327,1,0,117961,123881,1,0,1,1,118644,0.577685476,46254,126310,118643,1,118641,1,1,1,3,1,
31422,4674,1,1.77,117962,1,0,117961,302830,1,6,1,1,128231,-1.253273883,2305,119223,4673,1,128230,1,1,1,4,1,
31423,44986,1,1.77,118386,1,0,117961,117906,1,0,1,1,118322,3.842818658,7069,123844,290919,1,118321,1,1,1,2,1,
31424,20363,1,8.85,118300,1,0,117961,157234,1,0,1,1,120315,1,4219,120312,118424,1,120313,1,1,1,349,1,
31425,23920,1,1.77,118343,1,0,117961,117906,1,0,1,1,118322,0.80368877,4004,118856,290919,1,118321,1,1,1,1,1,
31426,23920,1,10.62,119070,1,0,118752,124151,1,21,1,1,117948,-3.318936763,798,119121,292795,1,117946,1,1,1,1,1,
31427,14959,1,1.77,117917,1,0,117916,117913,1,0,1,9,117888,2.526960495,53584,117884,117887,1,117885,1,1,1,1,2,
31428,73109,1,1.77,118888,1,0,118887,307233,1,0,1,1,118865,5.919666682,46185,118889,118398,1,118863,1,1,1,2,2,
31429,23496,1,1.77,118343,1,0,117961,137362,1,0,1,2,118055,-0.655105253,4308,118833,117887,1,118054,1,1,1,1,1,
31430,28148,1,1.77,118052,1,0,117961,310589,1,33,2,4,120814,1.66841043,7910,118053,118638,1,120812,1,1,1,1,1,
31431,19483,1,3.54,118220,1,0,118219,117886,1,0,1,1,117888,1.989102431,6657,118221,117887,1,117885,1,1,1,3,1,
31432,25230,1,1.77,118291,1,0,118290,307233,1,0,1,7,121529,-0.702793617,46170,118889,118398,1,121527,1,1,1,1,1,
31433,38703,1,1.77,118743,1,0,118742,278014,1,1,1,1,120629,1,20084,117878,118131,1,120628,1,1,1,1,1,
31434,70805,1,21.24,118300,1,0,117961,240983,1,1,1,5,117908,0.05826357,8074,119181,290919,1,117905,1,1,1,269,1,
31435,14353,1,15.93,117960,1,0,117959,140760,1,1,1,1,118570,1,46541,117941,19721,1,118568,1,1,1,3,1,
31436,34949,1,1.77,118327,1,0,117961,117906,1,1,1,2,117908,1,74831,118391,290919,1,117905,1,1,1,1,1,
31437,17307,1,1.77,118225,1,0,117961,117906,1,3,1,1,118322,1,7553,118403,290919,1,118321,1,1,1,2,1,
31438,31824,1,1.77,118300,1,0,117961,143820,1,0,1,1,120008,-0.978773213,4909,118458,118424,1,120006,1,1,1,1,1,
31439,80842,1,5.31,118300,1,0,117961,300044,1,0,1,1,118399,0.708005954,17128,119984,118398,1,118396,1,1,1,1,1,
31440,78572,1,1.77,118178,1,0,118555,117906,1,1,1,2,117908,0.283893616,34826,118320,290919,1,117905,1,1,1,2,1,
31441,39882,1,12.39,118386,1,0,117961,117906,1,1,1,1,118322,0.978023944,3197,120361,290919,1,118321,1,1,1,1,1,
31442,33641,1,14.16,31010,1,0,118185,147755,1,0,1,1,117880,-1.769940427,31851,117941,19721,1,117879,1,1,1,1,1,
31443,27415,1,1.77,117981,1,0,117980,117886,1,0,1,1,117880,-0.972661712,17144,117884,19721,1,117879,1,1,1,2,1,
31444,109441,1,1.77,118343,1,0,117961,117906,1,0,1,7,117908,1,5244,119598,290919,1,117905,1,1,1,1,1,
31445,80647,1,8.85,118026,1,0,91261,123107,1,1,1,1,123650,-1.410264139,30533,119507,120518,1,123648,1,1,1,2,1,
31446,3852,1,1.77,118300,1,0,117961,117906,1,0,1,6,118322,1,7491,119181,290919,1,118321,1,1,3,1,1,
31447,278392,1,12.39,118225,1,0,117961,301534,1,0,1,2,118982,1,14862,118403,118295,1,118980,1,1,1,3,1,
31448,953,1,1.77,118300,1,0,117961,117906,1,1,1,7,118786,0,7212,124725,290919,1,118784,1,1,1,3,1,
31449,6689,1,1.77,118413,1,0,117961,279443,1,215,1,1,118687,2.444451742,15982,123003,308574,1,118685,1,1,1,3,1,
31450,34208,1,15.93,118026,1,0,91261,168365,1,0,1,9,119964,0.474769557,69226,118821,118205,1,119962,1,1,1,5,1,
31451,73072,1,8.85,119302,1,0,119301,233216,1,0,1,23,118786,-0.158415929,195311,119303,290919,1,118784,1,1,1,1,1,
31452,23095,1,1.77,118170,1,0,118169,121204,1,2,1,2,118049,1,20543,118556,117887,1,118047,1,1,1,22,1,
31453,18417,1,8.85,118300,1,0,117961,223125,1,1,1,1,118836,2.739769456,3622,118458,118424,1,118834,1,1,1,4,1,
31454,80852,1,1.77,118225,1,0,117961,279443,1,0,1,15,118779,-0.846634783,2291,120663,308574,1,118777,1,1,1,4,1,
31455,78590,1,1.77,117894,1,0,117893,117897,1,0,1,1,117880,0.035290196,50121,117895,19721,1,117879,1,1,1,4,1,
31456,34345,1,1.77,118300,1,0,117961,240983,1,0,1,1,118322,1.428597747,29134,121305,290919,1,118321,1,1,1,130,1,
31457,39938,1,1.77,118052,1,0,117961,237245,1,5,1,2,122069,-1.412994764,15886,120356,118424,1,122067,1,1,1,1,1,
31458,74141,1,7.08,117962,1,0,117961,126111,1,0,1,2,126112,-1.050962527,2225,118501,118504,1,126110,1,1,1,5,1,
31459,4674,1,1.77,118300,1,0,117961,118785,1,0,1,33,118786,0.854199099,33266,124725,290919,1,118784,1,1,1,21,1,
31460,78864,1,1.77,118300,1,0,117961,117906,1,1,1,1,117908,1,2819,120410,290919,1,117905,1,1,1,55,1,
31461,3825,1,1.77,118413,1,0,117961,117906,1,0,1,2,117908,0.0501,196,121639,290919,1,117905,1,1,1,2,1,
31462,4674,1,10.62,118300,1,0,117961,240983,1,0,1,6,117908,3.877784691,4519,118783,290919,1,117905,1,1,1,8,1,
31463,17277,1,1.77,119597,1,0,119596,174408,1,7,1,3,118914,-1.790851108,61016,119703,118424,1,118912,1,1,1,1,1,
31464,23920,1,1.77,119070,1,0,118752,151099,1,0,1,3,118046,1,17414,118042,270488,5,118043,1,1,1,1,1,
31465,4674,1,5.31,118386,1,0,117961,117906,1,0,1,2,118322,1,8091,118522,290919,1,118321,1,1,1,1,1,
31466,20363,1,1.77,118343,1,0,117961,310608,1,0,1,2,119929,-0.453464975,4998,119598,118331,1,119928,1,1,1,2,1,
31467,34344,1,3.54,118300,1,0,117961,117906,1,1,1,1,118786,0.810971751,7212,124725,290919,1,118784,1,1,1,1,1,
31468,45443,1,1.77,118327,1,0,117961,158043,1,0,1,1,118399,-1.862251094,21869,118507,118398,1,118396,1,1,1,1,1,
31469,74890,1,1.77,117962,1,0,117961,117906,2,0,1,1,118322,1,7408,118352,290919,1,118321,1,1,1,5,1,
31470,15713,1,3.54,119256,1,0,117961,118806,1,0,1,3,117948,1.20025552,46658,119257,292795,1,117946,1,1,1,1,1,
31471,40918,1,3.54,118463,1,0,118315,191723,1,0,1,1,118468,-0.329184104,40922,118464,118467,1,118465,1,1,1,1513,1,
31472,31368,1,1.77,118300,2,0,117961,310589,1,0,1,3,119851,1.924975634,22855,118360,118638,1,119849,1,2,1,19,1,
31473,25441,1,1.77,117954,1,0,5110,281735,1,0,1,2,118570,-0.713679567,14353,117895,19721,1,118568,1,1,1,2,1,
31474,14724,1,1.77,118343,1,0,117961,294485,1,0,1,1,118332,0.198906735,49802,118514,118331,1,307024,1,1,1,1,1,
31475,3852,1,7.08,118300,1,0,117961,284553,1,0,1,1,120419,-1.534122159,17058,119488,249618,1,120418,1,1,1,5,1,
31476,74341,1,3.54,118300,1,0,117961,142573,1,0,1,1,118425,1,49440,118631,118424,1,118422,1,1,1,264,1,
31477,16088,1,1.77,118225,1,0,117961,117906,1,2,1,61,118322,-1.816671634,17790,119924,290919,1,118321,1,1,1,1,1,
31478,43084,1,1.77,118327,1,0,117961,134876,1,0,1,1,118055,1,1222,120171,117887,1,118054,1,1,1,1,1,
31479,38481,1,1.77,118217,1,0,118216,117913,1,1,1,2,117888,-2.679037977,70566,117884,117887,1,117885,1,1,1,9,1,
31480,79627,1,1.77,118225,1,0,117961,117906,1,0,1,1,118322,1.044198637,7553,118403,290919,1,118321,1,1,1,1,1,
31481,6976,1,10.62,118343,1,0,117961,117906,1,0,1,1,117908,-1.22442445,6277,120722,290919,1,117905,1,1,1,541370,1,
31482,19740,1,12.39,118343,1,0,117961,122058,1,3,1,1,118687,0.042735469,13827,118514,308574,1,118685,1,1,1,1,1,
31483,1731,1,1.77,118225,1,0,117961,306399,1,1,1,1,118644,1.607677635,3053,120663,118643,1,118641,1,1,1,4,1,
31484,75900,2,194.7,119597,1,0,119596,171744,1,0,1,1,120791,1,52736,118911,118424,1,120789,1,1,1,1,1,
31485,25564,1,1.77,117962,1,0,117961,305057,1,16,1,2,127725,-4.1973259,6979,119223,118643,1,127723,1,1,1,5,1,
31486,29099,1,1.77,118225,1,0,117961,120324,1,0,2,1,122850,3.712370283,3526,120323,119095,1,122849,2,1,1,7,1,
31487,74994,2,10.62,117969,1,0,117961,127642,1,0,1,1,118892,1.619304867,70186,19666,118398,1,118890,1,1,1,2,1,
31488,33053,1,3.54,118300,1,0,117961,309291,1,0,1,2,118914,1,3116,147589,118424,1,118912,1,1,1,1,1,
31489,80224,1,8.85,117962,1,0,117961,123107,1,2,1,2,120519,1,3990,118409,120518,1,120516,1,1,1,4,1,
31490,35790,1,10.62,118888,1,0,118887,307233,1,0,1,1,118865,-0.55073922,1038,118889,118398,1,118863,1,1,1,1,1,
31491,19311,1,3.54,118096,2,0,118095,128628,1,3,1,1,117900,-3.725017565,19350,117941,19721,1,117899,1,1,1,14,1,
31492,6976,1,1.77,118343,1,0,117961,131861,1,7,1,1,118687,0.566401603,22599,119142,308574,1,118685,1,1,1,453,1,
31493,79327,1,1.77,118300,1,0,117961,185973,1,0,1,1,118794,-1.981008094,1558,120312,118424,1,118792,1,1,1,3,1,
31494,37007,1,1.77,117962,1,0,117961,117906,1,0,1,2,118786,-5.494404686,44062,118910,290919,1,118784,1,1,1,209,1,
31495,107905,1,1.77,118300,1,0,117961,301218,1,0,1,1,118332,1.695306688,4933,118458,118331,1,307024,1,1,1,3,1,
31496,14909,1,1.77,118413,1,0,117961,118448,1,0,1,3,118322,-0.616131513,873,120526,290919,1,118321,1,1,1,1,1,
31497,39882,1,1.77,118026,1,1,91261,117906,1,0,2,1,118322,0,7284,118202,290919,1,118321,1,1,1,1,1,
31498,7677,1,3.54,118574,1,0,118573,280788,1,33,1,1,119082,3.307675973,46657,117945,292795,1,280788,1,1,1,1,1,
31499,37792,1,1.77,117891,1,0,117890,155398,1,1,1,1,117900,-0.403642189,55632,117878,19721,1,117899,1,1,1,11,1,
31500,25802,1,3.54,118413,1,0,117961,301430,1,2,1,10,120692,-0.257238341,1812,122007,290919,1,120690,1,1,1,1,1,
31501,3852,1,61.95,118343,1,0,117961,290878,1,0,1,2,118322,-0.856021097,3966,122012,290919,1,118321,1,1,1,7,1,
31502,43628,1,1.77,118300,1,0,117961,118054,1,0,1,3,118055,-2.539034447,3736,120059,117887,1,118054,1,1,1,8,1,
31503,40194,1,5.31,118300,1,0,117961,302830,1,3,1,3,128231,1,17828,118514,4673,1,128230,1,1,1,1,1,
31504,39324,1,1.77,118386,1,0,117961,117906,1,0,1,1,117908,0.393317837,8501,120361,290919,1,117905,1,1,1,1,1,
31505,14353,1,1.77,117917,1,0,117916,127390,1,0,1,1,127391,-0.516179872,27611,117920,19721,1,127389,1,1,1,1,1,
31506,29662,1,1.77,118413,1,0,117961,155692,1,0,1,2,120774,1.728568261,2270,277693,118960,1,120773,2,1,1,1,1,
31507,31660,1,1.77,118343,1,0,117961,117906,1,1,1,1,118322,1,6482,118821,290919,1,118321,1,1,1,11,1,
31508,79090,1,8.85,118413,1,0,117961,118959,1,1,1,1,118961,1,2270,277693,118960,1,118958,1,1,1,4,2,
31509,15063,1,1.77,118327,1,0,117961,118443,1,0,1,1,118055,-0.243061662,16566,120559,117887,1,118054,1,1,1,1,1,
31510,27298,1,1.77,118052,1,0,117961,310997,1,7,2,3,120359,-2.975509257,15887,120677,118424,1,120357,1,1,1,5,1,
31511,22955,1,1.77,118052,1,0,117961,240983,1,0,1,1,118322,0,4500,118881,290919,1,118321,1,1,1,1,1,
31512,3788,1,5.31,117903,1,0,117902,117906,1,2,1,137,117908,-3.027006005,7393,120428,290919,1,117905,1,1,1,2,1,
31513,14954,1,3.54,117969,1,0,117961,127813,1,0,1,1,120623,-3.111812754,94701,127812,19793,1,120621,1,1,1,1,1,
31514,14569,2,1.77,118096,1,0,118095,118568,1,0,1,4,118570,1,20596,117941,19721,1,118568,1,1,1,2,1,
31515,3852,1,10.62,118888,2,0,118887,300136,1,3,1,5,118425,-3.079843585,2837,118631,118424,1,118422,1,1,1,1,1,
31516,75833,1,102.66,118343,1,0,117961,117906,1,0,1,1,118322,1,1903,118514,290919,1,118321,1,1,1,183,1,
31517,25056,1,24.78,118343,1,0,117961,121350,1,1,1,2,120173,1,27147,122299,290919,1,120172,1,1,1,1,1,
31518,6976,1,30.09,118225,1,0,117961,148730,1,0,1,2,120519,0.426308258,7344,120663,120518,1,120516,1,1,1,6,1,
31519,79442,1,1.77,118343,1,0,117961,117906,1,4,1,1,117908,2.99644521,3136,118856,290919,1,117905,1,1,1,7,1,
31520,19997,1,1.77,118170,1,0,118169,301520,1,1,1,5,120099,3.128392667,15620,119781,270488,1,120097,1,1,1,3,1,
31521,14569,1,1.77,117919,1,0,117918,119927,1,13,1,1,118570,0.98884184,19427,117941,19721,1,118568,1,1,1,9,1,
31522,16442,1,3.54,118225,3,1,117961,122849,1,0,1,1,122850,1,3526,120323,119095,1,122849,1,1,1,2,1,
31523,39878,1,3.54,118170,1,0,118169,120779,1,0,1,2,118049,-1.100690755,2519,118623,117887,1,118047,1,1,1,1,1,
31524,42092,1,1.77,118300,1,0,117961,143820,1,0,1,1,120008,4.994850286,4909,118458,118424,1,120006,1,1,1,1,1,
31525,16033,1,1.77,118170,1,0,118169,118173,1,1,1,1,118175,-0.42445712,17727,272283,249618,1,118172,1,1,1,21,1,
31526,38971,1,7.08,118257,1,0,118256,126238,1,0,1,1,118943,1,15610,117945,292795,1,259173,1,1,1,1,1,
31527,33146,1,3.54,117903,1,0,117902,154602,1,0,1,17,118865,0.081282709,125466,120171,118398,1,118863,1,1,1,1,1,
31528,15701,1,10.62,117936,1,0,117935,130218,1,1,1,4,118639,0.349533217,2163,120694,118638,1,118636,1,1,1,1,1,
31529,74141,1,12.39,118327,1,0,117961,304465,1,0,1,1,120562,1,54248,120559,118643,1,120560,2,3,1,3,1,
31530,41659,1,7.08,118327,1,0,117961,310608,1,12,1,2,118687,1,91342,118933,308574,1,118685,1,1,1,3,1,
31531,85422,1,12.39,118327,1,0,117961,127922,1,0,1,1,120692,-0.061944883,8674,120318,290919,1,120690,1,1,1,1,1,
31532,4674,1,3.54,119091,1,0,119062,117906,1,0,1,1,117908,-0.193009575,8553,118514,290919,1,117905,1,1,1,2,1,
31533,79091,1,7.08,118343,1,0,117961,269406,1,0,1,1,123068,1,30523,119984,118398,1,123067,1,1,1,14,1,
31534,45348,1,3.54,118587,1,0,118216,139264,1,2,1,1,128095,0.994751986,2078,117920,119184,1,128093,1,1,1,21,1,
31535,39329,1,3.54,118386,1,0,117961,279443,1,2,1,1,118779,-1.271950437,4438,121668,308574,1,118777,1,1,1,64,1,
31536,33148,1,1.77,118327,1,0,117961,185973,1,0,1,3,129911,1,1614,118507,118453,1,129909,1,1,1,1,1,
31537,37792,1,1.77,118102,1,0,117890,120877,1,0,1,3,118570,1.042755927,52916,117878,19721,1,118568,1,1,1,2,1,
31538,39878,1,1.77,118257,1,0,118256,136748,1,1,1,1,118997,0.702673541,18073,118623,292795,1,118995,1,1,1,19,1,
31539,43326,1,1.77,118583,1,1,118582,189063,1,2,1,15,118813,1,97915,128742,19793,1,118811,1,1,1,1,1,
